Epoch,Total_Loss,PDE_Loss,IC_Loss,BC_Loss,Elapsed_Time
2300,8.6264066696167,0.03330491483211517,0.08566367626190186,0.0002673367562238127,652.91
2400,8.610748291015625,0.032154787331819534,0.08552449941635132,0.00026142867864109576,643.58
2500,8.595479965209961,0.031032150611281395,0.08538749814033508,0.0002569753851275891,655.18
2600,8.58050537109375,0.029963061213493347,0.08525224030017853,0.00025318594998680055,655.78
2700,8.565752983093262,0.02894211933016777,0.08511826395988464,0.00024984197807498276,665.23
2800,8.552102088928223,0.02796841785311699,0.08499431610107422,0.00024701887741684914,650.19
2900,8.536994934082031,0.026966271921992302,0.08485563099384308,0.00024465148453600705,665.21
3000,8.522651672363281,0.02604605257511139,0.08472355455160141,0.00024250298156403005,666.00
3100,8.508589744567871,0.02514593116939068,0.08459356427192688,0.00024088373174890876,652.18
3200,8.494868278503418,0.02430185303092003,0.0844661220908165,0.0002395399787928909,659.71
3300,8.487828254699707,0.0233786441385746,0.08440440893173218,0.00024008637410588562,666.37
3400,8.46534252166748,0.022693777456879616,0.08418816328048706,0.00023831907310523093,659.69
3500,8.449782371520996,0.022011123597621918,0.08403968065977097,0.0002380359364906326,647.01
3600,8.432245254516602,0.021400265395641327,0.08387002348899841,0.00023843061353545636,655.15
3700,8.411975860595703,0.02088220790028572,0.08367205411195755,0.00023887635325081646,653.36
3800,8.386777877807617,0.020455682650208473,0.08342357724905014,0.00023964613501448184,666.88
3900,8.355254173278809,0.02014009654521942,0.08311060816049576,0.00024054027744568884,662.01
4000,8.31525707244873,0.019970953464508057,0.08271126449108124,0.0002415901981294155,660.32
4100,8.268561363220215,0.01995367370545864,0.08224387466907501,0.00024220139312092215,653.39
4200,8.220141410827637,0.020073801279067993,0.08175823837518692,0.00024243266670964658,659.87
4300,8.165485382080078,0.020339325070381165,0.08120977878570557,0.00024169409880414605,669.88
4400,8.111213684082031,0.020629601553082466,0.08066760003566742,0.0002382352395216003,674.73
4500,8.05191421508789,0.02123274654150009,0.08007057756185532,0.00023623890592716634,668.31
4600,8.048686981201172,0.022297635674476624,0.08001478016376495,0.00024911033688113093,657.99
4700,7.947948455810547,0.022321617230772972,0.07902726531028748,0.00022899908071849495,663.60
4800,7.9021453857421875,0.02272893488407135,0.07856760919094086,0.0002265557268401608,665.54
4900,7.860962390899658,0.02283261902630329,0.07815562188625336,0.00022567810083273798,716.23
5000,7.820961952209473,0.02270570583641529,0.07775764912366867,0.0002249143726658076,660.42
5100,7.807197570800781,0.022098276764154434,0.07761120796203613,0.00023978596436791122,659.15
5200,7.731753826141357,0.021535372361540794,0.07687626779079437,0.00022591602464672178,653.28
5300,7.6737189292907715,0.02064546011388302,0.07630397379398346,0.00022676227672491223,654.71
5400,7.600432395935059,0.019703952595591545,0.07558006793260574,0.00022721680579707026,677.99
5500,7.5038652420043945,0.01891673542559147,0.07462182641029358,0.0002276595332659781,667.96
5600,7.37546443939209,0.018426446244120598,0.07334458827972412,0.000225790761760436,658.03
5700,7.204290866851807,0.018452748656272888,0.07163549959659576,0.00022288391483016312,661.16
5800,6.982924461364746,0.019084986299276352,0.06942040473222733,0.00021799134265165776,667.21
5900,6.691411972045898,0.020355291664600372,0.06650300323963165,0.00020756178128067404,663.31
6000,6.382778644561768,0.022109856829047203,0.06343140453100204,0.0001752787793520838,664.19
6100,6.112630844116211,0.022908370941877365,0.06074632704257965,0.00015089863154571503,671.92
6200,5.881336688995361,0.02359079010784626,0.05844389647245407,0.0001335652923444286,659.70
6300,5.635627269744873,0.025230759754776955,0.055997513234615326,0.00010645100701367483,652.84
6400,5.368865013122559,0.026700109243392944,0.05331872031092644,0.00010293192462995648,661.15
6500,5.117002010345459,0.03173118457198143,0.05072900652885437,0.00012369939940981567,680.40
6600,4.895517826080322,0.0330987311899662,0.04853450879454613,8.968492329586297e-05,665.46
6700,5.026131629943848,0.037176746875047684,0.04977110028266907,0.00011844892287626863,656.61
6800,4.469066619873047,0.03373507410287857,0.04426122084259987,9.209134441334754e-05,659.57
6900,4.431435585021973,0.03232451528310776,0.04390612989664078,8.497999078826979e-05,688.86
7000,4.245685577392578,0.030870851129293442,0.042055077850818634,9.307074651587754e-05,670.87
7100,4.164760112762451,0.030041273683309555,0.041252024471759796,9.516347199678421e-05,815.24
7200,4.06319522857666,0.028860971331596375,0.04023190960288048,0.00011143099254695699,3405.28
7300,3.9789555072784424,0.028662027791142464,0.03940131515264511,0.00010162186663364992,4240.28
7400,4.0430755615234375,0.028968386352062225,0.040016286075115204,0.00012479061842896044,1248.87
7500,3.9523138999938965,0.02892826497554779,0.03913567215204239,9.818351099966094e-05,1280.26
7600,3.841529607772827,0.026861993595957756,0.038026679307222366,0.00011999792332062498,793.43
7700,4.0363569259643555,0.03009158931672573,0.03993186354637146,0.00013078624033369124,842.23
7800,3.7456531524658203,0.026415828615427017,0.037081003189086914,0.00011136929242638871,827.42
7900,3.777125120162964,0.02714032493531704,0.03738579526543617,0.00011405281838960946,839.37
8000,3.6789674758911133,0.026204299181699753,0.036420952528715134,0.00010667760943761095,781.16
8100,3.701627731323242,0.02686045691370964,0.03664104640483856,0.0001066252079908736,757.82
8200,3.5522618293762207,0.025200624018907547,0.03517846390604973,9.214899910148233e-05,755.56
8300,3.549828052520752,0.025160128250718117,0.03515876084566116,8.79200961207971e-05,763.24
8400,3.560853958129883,0.026010235771536827,0.03525203466415405,9.640328789828345e-05,766.09
8500,3.5058414936065674,0.024926742538809776,0.03472472354769707,8.442400576313958e-05,787.11
8600,3.4786274433135986,0.02546685002744198,0.034440260380506516,9.13442563614808e-05,784.48
8700,3.452732563018799,0.02535846084356308,0.034183792769908905,8.994759991765022e-05,792.86
8800,3.4149041175842285,0.024310700595378876,0.03382669761776924,7.923769589979202e-05,791.25
8900,3.4334774017333984,0.025769688189029694,0.03398602455854416,9.105269418796524e-05,791.26
9000,3.319597005844116,0.02342873439192772,0.032879412174224854,8.227220678236336e-05,791.55
9100,3.3013916015625,0.023635484278202057,0.0326952300965786,8.233246626332402e-05,787.86
9200,3.317929744720459,0.023893063887953758,0.032861724495887756,7.864353392506018e-05,782.94
9300,3.366018056869507,0.025060370564460754,0.033330127596855164,7.944871322251856e-05,776.09
9400,3.241157293319702,0.023301638662815094,0.03209977596998215,7.87807657616213e-05,792.11
9500,3.207993984222412,0.0227232463657856,0.03177343308925629,7.927460683276877e-05,787.42
9600,3.276798963546753,0.024558113887906075,0.032433006912469864,8.940296538639814e-05,780.83
9700,3.2657177448272705,0.02420017123222351,0.032338108867406845,7.706557516939938e-05,852.26
9800,3.1293325424194336,0.021806912496685982,0.030997756868600845,7.749873475404456e-05,793.80
9900,3.103830337524414,0.02193329855799675,0.03074173629283905,7.72338971728459e-05,774.89
10000,3.0759644508361816,0.02184232696890831,0.030464723706245422,7.649952021893114e-05,818.97
10100,8.919074058532715,0.03602791577577591,0.7206475734710693,0.1352318972349167,996.90
10200,3.7175896167755127,0.030254554003477097,0.3206196427345276,0.02088477462530136,1217.35
10300,2.497653007507324,0.024166256189346313,0.21610993146896362,0.009489115327596664,885.11
10400,2.088441848754883,0.015457525849342346,0.187736377120018,0.005650271195918322,832.59
10500,1.8476675748825073,0.01101283635944128,0.16974401473999023,0.004009896889328957,758.16
10600,1.4888159036636353,0.00957646407186985,0.13633017241954803,0.0029749544337391853,746.78
10700,1.1559809446334839,0.008390987291932106,0.10544930398464203,0.001757800579071045,856.85
10800,1.0243865251541138,0.006519974209368229,0.0947619378566742,0.0011567363981157541,774.09
10900,0.9685608148574829,0.005079407710582018,0.09089823812246323,0.0008784328820183873,766.10
11000,0.9369847178459167,0.0038738325238227844,0.08911357820034027,0.0007110616425052285,816.70
11100,0.9173393845558167,0.003037527669221163,0.08812247216701508,0.0005739347543567419,795.07
11200,0.9046429991722107,0.002461437601596117,0.08748694509267807,0.0005159123102203012,791.37
11300,0.8960310816764832,0.0020792714785784483,0.08704184740781784,0.00048198766307905316,802.28
11400,0.8899000883102417,0.0017970326589420438,0.08671239018440247,0.000480589282233268,804.78
11500,0.8910989761352539,0.002187688834965229,0.0864337682723999,0.0004884431255050004,7807.47
11600,0.8807880282402039,0.0014101214474067092,0.08618444204330444,0.00048424291890114546,803.53
11700,0.8774765729904175,0.0013014832511544228,0.08595998585224152,0.000486186909256503,733.46
11800,0.8741542100906372,0.001169238006696105,0.08575314283370972,0.0004930400173179805,740.30
11900,0.8714473247528076,0.0010838776361197233,0.08556361496448517,0.0004972437745891511,740.36
12000,0.8689699769020081,0.0010150689631700516,0.08537904918193817,0.0005028770538046956,751.35
12100,0.8682926893234253,0.0010211560875177383,0.08526861667633057,0.0005394915351644158,735.71
12200,0.8663167953491211,0.000960830133408308,0.0851292684674263,0.00054157804697752,739.60
12300,0.8644652366638184,0.0009174916194751859,0.08498428761959076,0.0005447401781566441,732.83
12400,0.862743616104126,0.0008838990470394492,0.08484408259391785,0.0005463805864565074,733.51
12500,0.8610167503356934,0.0008557209512218833,0.08469612151384354,0.0005498334066942334,743.45
12600,0.8593516945838928,0.0008333332370966673,0.08455023169517517,0.0005516044911928475,733.32
12700,0.8576024770736694,0.0008139322744682431,0.08439072966575623,0.0005555878742597997,737.41
12800,0.8558509349822998,0.000798863940872252,0.084228515625,0.0005577132105827332,733.98
12900,0.8539121747016907,0.000786030141171068,0.08404252678155899,0.0005626647616736591,734.50
13000,0.851853609085083,0.0007767013739794493,0.08384273946285248,0.0005659146117977798,750.95
13100,0.8549328446388245,0.0011793110752478242,0.08368203788995743,0.00063193344976753,736.65
13200,0.8494607210159302,0.0008779293857514858,0.08344835788011551,0.0006197859765961766,733.66
13300,0.8465927839279175,0.0008631643140688539,0.08317543566226959,0.0006206788821145892,736.03
13400,0.8436897397041321,0.0008895091013982892,0.0828508511185646,0.0006286128191277385,737.95
13500,0.8404130935668945,0.0009183507645502687,0.08249038457870483,0.0006325722788460553,25408.68
13600,0.8355684280395508,0.0008725312654860318,0.08202848583459854,0.0006558278691954911,1877.16
13700,0.8307892680168152,0.000884092936757952,0.0815189853310585,0.0006758503732271492,872.80
13800,0.8253527879714966,0.0008987479377537966,0.08093850314617157,0.0006980246980674565,821.27
13900,0.8191713690757751,0.0009058426367118955,0.0802948996424675,0.0007163944537751377,762.10
14000,0.8123841285705566,0.000909057620447129,0.07960060238838196,0.0007287480402737856,759.64
14100,0.805214524269104,0.000917227880563587,0.07892195880413055,0.0006822624709457159,792.46
14200,0.79816734790802,0.000935520336497575,0.07823018729686737,0.00065102573717013,1139.21
14300,0.7917607426643372,0.0009261851664632559,0.07762014865875244,0.0006297408253885806,1109.13
14400,0.7861665487289429,0.0009415065869688988,0.07705838233232498,0.000616762787103653,818.54
14500,0.7808820009231567,0.0009543284540995955,0.07652919739484787,0.0006046707276254892,807.12
14600,0.7757390141487122,0.0009661428048275411,0.07601353526115417,0.0005942206480540335,922.25
14700,0.7705930471420288,0.0009905954357236624,0.0754825696349144,0.000586142938118428,1023.74
14800,0.7650088667869568,0.0010003942297771573,0.0749167874455452,0.0005837109056301415,808.84
14900,0.7658048272132874,0.0016550372820347548,0.07433748245239258,0.0005879646050743759,803.23
15000,0.7529468536376953,0.0010838378220796585,0.07363858819007874,0.0005722584901377559,782.66
15100,0.7593511343002319,0.0020962010603398085,0.0731949657201767,0.0006439429707825184,799.95
15200,0.7496063113212585,0.001999357482418418,0.07232484221458435,0.0006364291184581816,778.02
15300,0.7343201637268066,0.00132095068693161,0.07146964222192764,0.0006414211820811033,892.76
15400,0.7336745858192444,0.00206309393979609,0.07064729928970337,0.0006570625118911266,775.47
15500,0.7228754758834839,0.0018073570681735873,0.06981995701789856,0.0006602366920560598,741.10
15600,0.7097356915473938,0.0012920574517920613,0.06902522593736649,0.0006562888156622648,888.99
15700,0.7029052376747131,0.0013453743886202574,0.06828384101390839,0.0006613051518797874,868.03
15800,0.695057213306427,0.0012496424606069922,0.0676017701625824,0.0006543092895299196,862.07
15900,0.6885356307029724,0.0012304404517635703,0.06697098910808563,0.0006521298200823367,1252.04
16000,0.6853779554367065,0.001356009510345757,0.0665106475353241,0.0006711380556225777,1201.28
16100,0.6792240738868713,0.0013267582980915904,0.06591662764549255,0.0006790198967792094,762.28
16200,0.6727645993232727,0.0011965078301727772,0.06539352238178253,0.0006864300230517983,743.44
16300,0.6674008369445801,0.0011542636202648282,0.06490162760019302,0.000684197002556175,729.07
16400,0.6618171334266663,0.0011070598848164082,0.06439201533794403,0.0006826329627074301,774.03
16500,0.6568924784660339,0.0010982528328895569,0.06391114741563797,0.0006798476679250598,749.52
16600,0.6525420546531677,0.0011108199832960963,0.0634695515036583,0.0006738285883329809,741.66
16700,0.6518645286560059,0.0015055991243571043,0.0630064532160759,0.0006743973353877664,764.45
16800,0.6422013640403748,0.0010529663413763046,0.062495943158864975,0.0006712325848639011,745.24
16900,0.6371483206748962,0.0010129341389983892,0.06203386187553406,0.000668034830596298,746.68
17000,0.6328262090682983,0.0010444652289152145,0.06157176196575165,0.0006663930253125727,742.94
17100,0.6316161155700684,0.0012363927671685815,0.061333030462265015,0.0005921873962506652,758.72
17200,0.6262702941894531,0.0011248650262132287,0.06092643365263939,0.0005757350591011345,2254.03
17300,0.6215461492538452,0.0010754538234323263,0.0605192556977272,0.0005599060677923262,1461.13
17400,0.6170516610145569,0.0010433357674628496,0.060113467276096344,0.0005483627901412547,1413.83
17500,0.6122024059295654,0.0010281261056661606,0.05965576320886612,0.000536351406481117,5691.31
17600,0.6072102189064026,0.0010254493681713939,0.05916806310415268,0.000527508498635143,783.29
17700,0.6015888452529907,0.001043706783093512,0.05859699472784996,0.0005181859014555812,762.96
17800,0.595371425151825,0.0010461912024766207,0.05798039957880974,0.0005105471354909241,760.91
17900,0.5887412428855896,0.001084691728465259,0.057284872978925705,0.0005045596044510603,766.52
18000,0.5815021395683289,0.0011313850991427898,0.05651736631989479,0.0005014625494368374,753.78
18100,0.6110327243804932,0.0029338079039007425,0.05759698152542114,0.000572484394069761,754.08
18200,0.5984779596328735,0.002494317013770342,0.056852370500564575,0.0005011102184653282,760.28
18300,0.5901128053665161,0.002295423997566104,0.05623596906661987,0.0004798906738869846,761.83
18400,0.5831151604652405,0.0022214502096176147,0.05562131851911545,0.00046874978579580784,768.20
18500,0.5772623419761658,0.0022855999413877726,0.054980289191007614,0.00046034337719902396,764.54
18600,0.5714704990386963,0.002205491531640291,0.05446917191147804,0.0004723829624708742,763.31
18700,0.564694344997406,0.0023533671628683805,0.05365384370088577,0.00046223061508499086,815.59
18800,0.5614474415779114,0.0025547901168465614,0.05313768610358238,0.0004522701492533088,758.16
18900,0.5520040392875671,0.0023908119183033705,0.05234629660844803,0.0004632973577827215,777.53
19000,0.5461465120315552,0.0023579932749271393,0.0517815500497818,0.000475108390673995,764.65
19100,0.5587844252586365,0.002930602990090847,0.05244322121143341,0.000504621653817594,764.08
19200,0.5444830656051636,0.002546170260757208,0.05138077214360237,0.0005213632248342037,796.30
19300,0.535338282585144,0.00234810053370893,0.05064202472567558,0.0005436997162178159,764.75
19400,0.5278418660163879,0.002232963452115655,0.0499860979616642,0.0005651260144077241,767.46
19500,0.5210344195365906,0.002157629234716296,0.04935881495475769,0.0005869984161108732,755.14
19600,0.5145934224128723,0.0021023156587034464,0.048747655004262924,0.0006093665724620223,765.76
19700,0.5083924531936646,0.0020558335818350315,0.04815160110592842,0.000631807604804635,751.93
19800,0.5023557543754578,0.0020100465044379234,0.04757188633084297,0.0006536439759656787,763.00
19900,0.49693915247917175,0.0019494539592415094,0.047075264155864716,0.0006691960152238607,755.31
20000,0.4914802312850952,0.0018809037283062935,0.046579793095588684,0.0006873243837617338,763.10
20100,0.8713656663894653,0.0056305378675460815,0.08020935952663422,0.0012966623762622476,763.60
20200,0.6492387652397156,0.004205625969916582,0.059889763593673706,0.0008284866926260293,756.24
20300,0.6123684048652649,0.004068180453032255,0.05634402483701706,0.0008246353827416897,765.37
20400,0.5727715492248535,0.0038850093260407448,0.05250117927789688,0.000890972965862602,755.71
20500,0.5492518544197083,0.003376152366399765,0.050567880272865295,0.0009811591589823365,764.64
20600,0.5285495519638062,0.0029395781457424164,0.04885585233569145,0.001059526577591896,809.36
20700,0.514332115650177,0.002594609512016177,0.04773932695388794,0.001099277869798243,760.80
20800,0.5047634243965149,0.0023929523304104805,0.046989258378744125,0.0010941318469122052,759.52
20900,0.49713432788848877,0.0022499447222799063,0.04640583321452141,0.0010576557833701372,751.65
21000,0.49044734239578247,0.002144648926332593,0.04589619114995003,0.0010038948385044932,13080.62
21100,0.7370418310165405,0.00681312708184123,0.06598565727472305,0.0009054013644345105,797.26
21200,9.381728172302246,0.03401970863342285,0.7433358430862427,0.16081728041172028,811.01
21300,3.9826138019561768,0.021795881912112236,0.35961735248565674,0.0168481282889843,1226.63
21400,2.4966797828674316,0.02062941901385784,0.22205889225006104,0.006979647092521191,952.92
21500,2.1452391147613525,0.015736214816570282,0.19418945908546448,0.004598238971084356,3969.62
21600,1.9657148122787476,0.0123977679759264,0.18069395422935486,0.00347975455224514,1323.36
21700,1.768371820449829,0.01032908633351326,0.1636836677789688,0.002824419643729925,1323.12
21800,1.4214023351669312,0.009126786142587662,0.13085395097732544,0.0021594970021396875,1752.69
21900,1.1017333269119263,0.008163303136825562,0.10087323188781738,0.0011367895640432835,1131.57
22000,1.0065644979476929,0.00685408990830183,0.09293553978204727,0.0008668230730108917,822.54
22100,0.9622629880905151,0.005528161767870188,0.08991142362356186,0.0007867104141041636,1041.02
22200,0.9379483461380005,0.004539040848612785,0.08853854238986969,0.0007172533078119159,1041.86
22300,0.9229437708854675,0.0037985285744071007,0.08782319724559784,0.0006726523279212415,1693.51
22400,0.912859320640564,0.0032892348244786263,0.08736288547515869,0.0006338113453239202,4227.91
22500,0.905248761177063,0.002896514255553484,0.08701831847429276,0.0006100476020947099,928.28
22600,0.8990046381950378,0.0025777234695851803,0.0867331326007843,0.0005896087386645377,1265.64
22700,8.554736137390137,0.03184882551431656,0.7593570947647095,0.06426776200532913,991.33
22800,4.228418827056885,0.020440205931663513,0.3844631016254425,0.017938559874892235,1141.03
22900,2.584628105163574,0.021669603884220123,0.22793996334075928,0.008853243663907051,801.94
23000,2.1288082599639893,0.017107579857110977,0.1885281801223755,0.007245074491947889,833.91
23100,1.8241186141967773,0.012491611763834953,0.16484686732292175,0.005073382053524256,819.40
23200,1.3353300094604492,0.009858301840722561,0.12072564661502838,0.0029490599408745766,918.14
23300,1.0839341878890991,0.007188997697085142,0.0997128039598465,0.0014916141517460346,764.62
23400,0.9993215203285217,0.005812993273139,0.09314275532960892,0.0009764046408236027,802.33
23500,0.9594447612762451,0.004732031840831041,0.0904662162065506,0.000746234436519444,838.21
23600,0.9368202090263367,0.003958657383918762,0.08908851444721222,0.0006348566384986043,881.35
23700,0.9221951961517334,0.003393166931346059,0.08825039118528366,0.0005759597988799214,990.44
23800,0.911360502243042,0.0029214625246822834,0.08767010271549225,0.0005444911075755954,4644.74
23900,0.9030441641807556,0.0025620684027671814,0.0872267559170723,0.0005155907128937542,1086.69
24000,0.8965135812759399,0.002280528424307704,0.08687586337327957,0.0004949716385453939,934.29
24100,0.890518844127655,0.002047828631475568,0.0865718275308609,0.0004322261374909431,900.65
24200,0.885723352432251,0.0018498426070436835,0.0863000899553299,0.00042240580660291016,932.76
24300,0.8816990852355957,0.001686762785539031,0.08606673032045364,0.00041641495772637427,909.90
24400,0.8782978653907776,0.0015560653991997242,0.08586083352565765,0.0004128862638026476,1377.67
24500,0.8754828572273254,0.0014418927021324635,0.08568620681762695,0.00042019077227450907,880.02
24600,0.8727648258209229,0.0013376505812630057,0.08551643043756485,0.00042240091715939343,982.39
24700,0.8706942796707153,0.001260443706996739,0.08538003265857697,0.0004289582429919392,833.14
24800,0.8689886331558228,0.0012036787811666727,0.08525808155536652,0.0004371032409835607,1183.33
24900,0.8670800924301147,0.0011313488939777017,0.08513398468494415,0.0004426768282428384,1081.24
25000,0.8654728531837463,0.0010741049190983176,0.08502332866191864,0.0004498466441873461,860.57
25100,0.8650261163711548,0.00107597466558218,0.08495426177978516,0.00047237498802132905,766.28
25200,0.8691663146018982,0.0015722232637926936,0.08486080169677734,0.00048361101653426886,818.70
25300,0.861894428730011,0.0009661362273618579,0.08475182950496674,0.00047147023724392056,870.79
25400,0.8676081895828247,0.0016232652124017477,0.08464337885379791,0.0004941743682138622,5217.96
25500,0.8591055274009705,0.0008844640105962753,0.08455269038677216,0.0004734003159683198,783.38
25600,0.85781329870224,0.0008508765022270381,0.08445514738559723,0.0004753116227220744,761.45
25700,0.8566004037857056,0.0008319281041622162,0.08435079455375671,0.0004773206892423332,760.39
25800,0.8553958535194397,0.0008097068639472127,0.08425341546535492,0.00047646366874687374,749.98
25900,0.8542806506156921,0.0008054439094848931,0.08414220809936523,0.000480412709293887,762.13
26000,0.8532930612564087,0.0008083084248937666,0.08403971046209335,0.00048128506750799716,756.79
26100,0.8544868230819702,0.0009323293343186378,0.08396360278129578,0.0005527490866370499,761.51
26200,0.853864312171936,0.000989347929134965,0.08384352922439575,0.0005535560776479542,745.40
26300,0.8509638905525208,0.0008421590900979936,0.08370104432106018,0.0005531837232410908,748.99
26400,0.8493098020553589,0.0008285232470370829,0.08354705572128296,0.0005554031231440604,765.44
26500,0.8478279113769531,0.0008502731798216701,0.08337262272834778,0.0005598967545665801,753.78
26600,0.8456183075904846,0.0008396109333261847,0.08315205574035645,0.0005701648769900203,752.28
26700,0.8432239890098572,0.0008329379488714039,0.08290912210941315,0.0005803430103696883,755.16
26800,0.8406185507774353,0.0008486231090500951,0.0826166495680809,0.0005965833552181721,759.04
26900,0.8377099633216858,0.0008669050293974578,0.08228529244661331,0.0006187955150380731,747.77
27000,0.8344414234161377,0.0008717704913578928,0.08192284405231476,0.0006495325360447168,750.90
27100,0.8346746563911438,0.0012919462751597166,0.08146102726459503,0.000714493973646313,755.23
27200,0.8259144425392151,0.0009573389543220401,0.08097115904092789,0.0006629448616877198,747.80
27300,0.8190910816192627,0.0008960046106949449,0.08037836849689484,0.0006347377202473581,27568.03
27400,0.8139252662658691,0.0008974499651230872,0.07988901436328888,0.0006060651503503323,2719.45
27500,0.8097004890441895,0.0009152060956694186,0.07947202771902084,0.0005828134017065167,3617.63
27600,0.8056957125663757,0.0008942511631175876,0.07911204546689987,0.0005632766988128424,830.97
27700,0.802410900592804,0.000880927371326834,0.07881338894367218,0.0005467747687362134,887.90
27800,10.153703689575195,0.02401725761592388,0.6740204691886902,0.3173326849937439,754.70
27900,3.5776968002319336,0.025275396183133125,0.30213722586631775,0.030357057228684425,860.45
28000,2.3706719875335693,0.01964009366929531,0.2112746238708496,0.0061524794436991215,896.71
28100,2.0770318508148193,0.01364965084940195,0.18965689837932587,0.004396631382405758,930.24
28200,1.9041626453399658,0.0108882375061512,0.1758919209241867,0.003636095905676484,1013.08
28300,1.6498632431030273,0.009165400639176369,0.1529957354068756,0.0028251849580556154,929.98
28400,1.2263672351837158,0.009019763208925724,0.11183128505945206,0.0017856734339147806,804.95
28500,1.0321393013000488,0.006730281747877598,0.09510203450918198,0.0013816091232001781,858.43
28600,0.9746451377868652,0.00564507907256484,0.09068559855222702,0.0011338344775140285,867.14
28700,0.9465147256851196,0.0047129299491643906,0.08898070454597473,0.0009578415774740279,774.76
28800,0.9297252893447876,0.003987144213169813,0.08816231787204742,0.0008230679086409509,734.48
28900,0.9176108837127686,0.003379523055627942,0.08766250312328339,0.0007190581527538598,733.81
29000,0.908206045627594,0.0028940581250935793,0.08727981150150299,0.0006467425264418125,736.99
29100,0.901147723197937,0.002604859881103039,0.08696278929710388,0.0005471210461109877,750.47
29200,0.8949122428894043,0.002286416245624423,0.08668842911720276,0.0005163782043382525,742.91
29300,0.8901077508926392,0.00206969422288239,0.08645115792751312,0.0004899220657534897,734.45
29400,0.887442409992218,0.0019783922471106052,0.08627142757177353,0.000494422682095319,737.48
29500,0.8819543719291687,0.0016613639891147614,0.0860636904835701,0.0004703827144112438,737.48
29600,0.8789190053939819,0.001532645896077156,0.08589020371437073,0.00046905511408112943,741.26
29700,0.8790886998176575,0.0017113356152549386,0.08572414517402649,0.00047339347656816244,736.45
29800,0.8739645481109619,0.0013422260526567698,0.08558298647403717,0.0004712468944489956,737.36
29900,0.8718723058700562,0.001268331310711801,0.08544547110795975,0.0004734285466838628,747.05
30000,0.8701659440994263,0.0012230115244165063,0.08531589061021805,0.0004776982532348484,736.72
30100,0.8691257238388062,0.001192843890748918,0.08521426469087601,0.0005054647917859256,875.53
30200,0.8686605095863342,0.001267657964490354,0.08509426563978195,0.0005041224649176002,923.47
30300,0.8657182455062866,0.0010888424003496766,0.08498039841651917,0.0005025856080465019,748.22
30400,0.8643235564231873,0.0010486951796337962,0.08488009124994278,0.000503570947330445,745.64
30500,0.8627669811248779,0.001012724358588457,0.08476327359676361,0.0005006997380405664,744.45
30600,0.861445426940918,0.000981546356342733,0.08466333895921707,0.0004996610805392265,755.64
30700,0.8601043224334717,0.0009514742414467037,0.08455997705459595,0.000498982728458941,740.45
30800,0.858853816986084,0.0009227193077094853,0.08446455001831055,0.0004981071106158197,748.09
30900,0.8575652837753296,0.0008996299584396183,0.08436019718647003,0.0004967031418345869,737.45
31000,0.8575400114059448,0.0009810903575271368,0.08427569270133972,0.0004972139140591025,762.58
31100,0.8576231598854065,0.0010171092581003904,0.0841948390007019,0.0005503650172613561,783.96
31200,0.8557477593421936,0.0009450888610444963,0.08409099280834198,0.000538691587280482,925.21
31300,0.854284942150116,0.0009150075493380427,0.08398310840129852,0.0005303735379129648,1113.74
31400,0.8529923558235168,0.0008990687783807516,0.08387523889541626,0.0005249259993433952,763.80
31500,0.8516565561294556,0.0008776898612268269,0.0837693139910698,0.0005186484777368605,751.94
31600,0.8506040573120117,0.0008571292855776846,0.08368717133998871,0.000516104104463011,738.97
